id,region_id,title,last_updated,year_founded,total_employees,mission,url,insiders_view,mini_description,alias
101387,9,INGENIOUS.BUILD,2022-09-21T17:45:53Z,2016-01-01T00:00:00Z,103,"INGENIOUS.BUILD formerly known as IngeniousIO

Our mission at INGENIOUS.BUILD is to eliminate internal and external fragmentation while creating a sustainable, collaborative community and furthering innovation possibilities. 

INGENIOUS.BUILD is an integrated cloud-based application, organized into three distinct modules. The modules are designed to manage daily operations within project financials, project management, and construction administration. Manage your development project and stay connected with all team members within the project in real-time, on one easy to use platform.",http://www.ingenious.build/,[],,/company/ingeniousbuild
99870,9,Foundry Brands,2022-09-14T18:58:23Z,2021-01-01T00:00:00Z,59,,https://www.foundrybrands.com/,[],,/company/foundry-brands
94060,9,Andela,2022-10-19T19:12:57Z,2014-01-01T00:00:00Z,1633,"Andela was created with one thing in mind: Brilliance is evenly distributed, but opportunity isn’t. Our platform bridges that gap. We specialize in helping our highly-skilled, global technology talent community in emerging markets, connect with hundreds of leading companies like InVision, Cloudflare, and ViacomCBS who leverage Andela to scale their technology teams quickly and cost-effectively. Our talent spans six continents and Andela is backed by investors including Generation Investment Management, SoftBank, Chan Zuckerberg Initiative, Spark Capital, and Google Ventures.",https://andela.com,[],,/company/andela
90080,9,BitGo,2022-05-12T19:36:34Z,2013-01-01T00:00:00Z,293,"BitGo is the leader in digital asset financial services, providing institutional investors and crypto platforms with liquidity, custody, and security.

In 2020, the company reached new milestones with the launch of BitGo Prime, the first and only deeply integrated, full-stack solution with custody, trading and lending.  With the launch of BitGo Portfolio and BitGo Tax, the company also manages activities across wallets, exchanges and service providers. 

In 2018, it launched BitGo Trust Company, the first qualified custodian purpose-built for storing digital assets. BitGo processes over 20% of all global Bitcoin transactions, and supports over 250 coins and tokens. BitGo’s customer base includes the world's largest cryptocurrency exchanges and spans more than 50 countries, including qualified custodial entities in Switzerland and Germany.

BitGo is backed by Goldman Sachs, Craft Ventures, Digital Currency Group, DRW, Galaxy Digital Ventures, Redpoint Ventures, and Valor Equity Partners.",http://bitgo.com,[],,/company/bitgo
89820,9,Agility Robotics,2022-04-08T14:35:34Z,2015-01-01T00:00:00Z,83,Agility Robotic's legged locomotion expertise is built on a history of academic research and scientific breakthrough. We're here to build robots for good. Robots that help businesses and people thrive.,http://www.agilityrobotics.com/,[],,/company/agility-robotics
89888,9,Feathr,2022-04-12T19:45:47Z,2012-01-01T00:00:00Z,167,"Feathr provides modern digital marketing tools for associations, nonprofits, and event organizers.

Unify your marketing efforts with one platform including website analytics, targeted digital advertising, influencer marketing, and more.",https://www.feathr.co,[],,/company/feathr
89318,9,AbleTo,2022-07-06T21:09:41Z,2008-01-01T00:00:00Z,1119,"Empowering People to Get Better and Stay Better

In 2008, we set out to solve the biggest challenges in behavioral health - how to provide affordable, high-quality mental health care to reduce depression and anxiety, and ultimately help people get better and stay better. 14 years and nearly 2 million patient sessions later, we continue to set the industry bar for the highest standard of care: from the way we train and provide clinical guidance to the 2,000+ providers in our network to ensuring our outcomes are peer-reviewed and validated by the scientific community.

Join our mission: Grow your career at AbleTo with a supportive environment that can help you thrive personally and professionally. We’re hiring compassionate therapists, coaches and professionals for flexible part time and full time roles. If you're in tech and want to solve America's behavioral health crisis with industry leading innovation, we're also looking for full-time data engineers, developers, and other technical roles.

Learn more about our award-winning culture and the work we do at www.ableto.com follow AbleTo on LinkedIn and Twitter.",https://www.ableto.com/,[],,/company/ableto
87213,9,Delphix,2021-12-09T02:31:50Z,2008-01-01T00:00:00Z,600,"Data is critical for testing application releases, modernization, cloud adoption, and AI/ML programs. Delphix provides an automated DevOps data platform, masking data for privacy compliance, securing data from ransomware, and delivering efficient, virtualized data for CI/CD and digital transformation. 

Our platform includes essential DevOps APIs for data provisioning, refresh, rewind, integration, and version control. Leading companies, including UKG, Choice Hotels, J.B.Hunt, and Fannie Mae, use Delphix to accelerate digital transformation.",https://www.delphix.com,[],,/company/delphix
87798,9,Supernal,2021-12-30T10:08:51Z,null,201,"Supernal (Su·per·nal) is a U.S. -based smart mobility service provider reimagining how people move, connect and live. We are developing an Advanced Air Mobility eVTOL vehicle and working to responsibly co-create the supporting ecosystem and integrate it into existing transit options.

As part of Hyundai Motor Group, we are both a new business and an established company, with plans to harness our automotive manufacturing heritage to make Advanced Air Mobility accessible to the masses. Our team is diverse in thought and experience and reflects the communities we strive to empower.",https://supernal.aero,[],,/company/supernal
87800,9,ThreeFlow,2022-10-14T20:21:36Z,2015-01-01T00:00:00Z,150,"ThreeFlow is the first Benefits Placement System, a new category of enterprise software that allows brokers and carriers to manage the entire placement process in one shared system. We make it easier for carriers to win business and brokers to empower employers with the details they need to make better benefits decisions. By connecting people, systems, and information, we enable easier communication, a quicker process, and better decisions making busy people more productive.",http://www.threeflow.com,[],,/company/threeflow
